所在区域,西岗区,房屋总价,55,房屋户型,2室1厅1卫,所在楼层,高楼层 (共7层),建筑面积,47.55㎡,户型结构,平层,建筑类型,板楼,房屋朝向,西南,建筑结构,砖混结构,装修情况,精装,梯户比例,一梯六户,供暖方式,集中供暖,,,,,,,,,,
所在区域,西岗区,房屋总价,203,房屋户型,2室1厅1卫,所在楼层,低楼层 (共32层),建筑面积,92.45㎡,户型结构,平层,建筑类型,板楼,房屋朝向,南 北 东 西,建筑结构,钢混结构,装修情况,精装,梯户比例,三梯六户,供暖方式,集中供暖,配备电梯,有,,,,,,,,
所在区域,西岗区,房屋总价,230,房屋户型,2室1厅1卫,所在楼层,低楼层 (共30层),建筑面积,91.8㎡,户型结构,平层,建筑类型,塔楼,房屋朝向,东南 北,建筑结构,钢混结构,装修情况,精装,梯户比例,两梯五户,供暖方式,集中供暖,配备电梯,有,,,,,,,,
所在区域,西岗区,房屋总价,139,房屋户型,2室1厅1卫,所在楼层,高楼层 (共24层),建筑面积,75.6㎡,户型结构,平层,建筑类型,板楼,房屋朝向,南,建筑结构,钢混结构,装修情况,精装,梯户比例,两梯六户,供暖方式,集中供暖,配备电梯,有,,,,,,,,
所在区域,西岗区,房屋总价,52.5,房屋户型,2室1厅1卫,所在楼层,高楼层 (共8层),建筑面积,54.14㎡,户型结构,平层,建筑类型,板楼,房屋朝向,南 北,建筑结构,钢混结构,装修情况,简装,梯户比例,一梯三户,供暖方式,集中供暖,,,,,,,,,,
所在区域,西岗区,房屋总价,56.8,房屋户型,1室1厅1卫,所在楼层,低楼层 (共7层),建筑面积,45.32㎡,户型结构,平层,建筑类型,板楼,房屋朝向,东 南,建筑结构,砖混结构,装修情况,毛坯,梯户比例,一梯六户,供暖方式,集中供暖,,,,,,,,,,
所在区域,西岗区,房屋总价,129,房屋户型,2室2厅1卫,所在楼层,中楼层 (共6层),建筑面积,101.06㎡,户型结构,平层,建筑类型,板楼,房屋朝向,南 西 北,建筑结构,混合结构,装修情况,精装,梯户比例,一梯两户,供暖方式,集中供暖,,,,,,,,,,
所在区域,西岗区,房屋总价,65,房屋户型,2室1厅1卫,所在楼层,中楼层 (共7层),建筑面积,50.08㎡,户型结构,平层,建筑类型,板楼,房屋朝向,西,建筑结构,混合结构,装修情况,简装,梯户比例,一梯四户,供暖方式,集中供暖,,,,,,,,,,
所在区域,西岗区,房屋总价,74.5,房屋户型,2室1厅1卫,所在楼层,中楼层 (共5层),建筑面积,43.67㎡,户型结构,平层,建筑类型,板楼,房屋朝向,南,建筑结构,砖混结构,装修情况,其他,梯户比例,一梯三户,供暖方式,集中供暖,,,,,,,,,,
所在区域,西岗区,房屋总价,58.8,房屋户型,2室1厅1卫,所在楼层,低楼层 (共6层),建筑面积,45.69㎡,户型结构,平层,建筑类型,板楼,房屋朝向,南 西南,建筑结构,砖混结构,装修情况,简装,梯户比例,一梯六户,供暖方式,集中供暖,,,,,,,,,,
所在区域,西岗区,房屋总价,372,房屋户型,4室2厅1卫,所在楼层,中楼层 (共12层),建筑面积,146.44㎡,户型结构,暂无数据,建筑类型,板楼,房屋朝向,南 北,建筑结构,钢混结构,装修情况,精装,梯户比例,一梯两户,供暖方式,集中供暖,配备电梯,有,,,,,,,,
所在区域,西岗区,房屋总价,200,房屋户型,2室1厅1卫,所在楼层,低楼层 (共30层),建筑面积,70.11㎡,户型结构,跃层,套内面积,51.36㎡,建筑类型,板楼,房屋朝向,南,建筑结构,钢混结构,装修情况,简装,梯户比例,三梯六户,供暖方式,集中供暖,配备电梯,有,,,,,,
所在区域,西岗区,房屋总价,175,房屋户型,3室1厅1卫,所在楼层,低楼层 (共24层),建筑面积,96.68㎡,户型结构,平层,建筑类型,板楼,房屋朝向,北 南,建筑结构,钢混结构,装修情况,简装,梯户比例,两梯六户,供暖方式,集中供暖,配备电梯,有,,,,,,,,
所在区域,西岗区,房屋总价,960,房屋户型,4室2厅4卫,所在楼层,低楼层 (共4层),建筑面积,231㎡,房屋朝向,南 北,建筑结构,钢混结构,装修情况,精装,别墅类型,联排,供暖方式,集中供暖,,,,,,,,,,,,,,
所在区域,西岗区,房屋总价,93,房屋户型,2室1厅1卫,所在楼层,高楼层 (共30层),建筑面积,69.19㎡,户型结构,暂无数据,建筑类型,塔楼,房屋朝向,东 北,建筑结构,钢混结构,装修情况,简装,梯户比例,两梯八户,供暖方式,集中供暖,配备电梯,有,,,,,,,,
所在区域,西岗区,房屋总价,51,房屋户型,1室1厅1卫,所在楼层,中楼层 (共6层),建筑面积,49.66㎡,户型结构,平层,套内面积,35.85㎡,建筑类型,板楼,房屋朝向,南,建筑结构,钢混结构,装修情况,精装,梯户比例,两梯三十户,供暖方式,集中供暖,配备电梯,有,,,,,,
所在区域,西岗区,房屋总价,88,房屋户型,2室1厅1卫,所在楼层,低楼层 (共7层),建筑面积,67.33㎡,户型结构,平层,套内面积,59.08㎡,建筑类型,板楼,房屋朝向,南 北,建筑结构,混合结构,装修情况,简装,梯户比例,一梯两户,供暖方式,集中供暖,,,,,,,,
所在区域,西岗区,房屋总价,168,房屋户型,3室1厅1卫,所在楼层,高楼层 (共4层),建筑面积,117.5㎡,户型结构,平层,建筑类型,板楼,房屋朝向,南 北,建筑结构,框架结构,装修情况,精装,梯户比例,一梯两户,供暖方式,集中供暖,,,,,,,,,,
所在区域,西岗区,房屋总价,61,房屋户型,2室1厅1卫,所在楼层,高楼层 (共5层),建筑面积,50.56㎡,户型结构,平层,建筑类型,板楼,房屋朝向,南 北,建筑结构,砖混结构,装修情况,简装,梯户比例,一梯四户,供暖方式,集中供暖,,,,,,,,,,
所在区域,西岗区,房屋总价,130,房屋户型,2室1厅1卫,所在楼层,高楼层 (共8层),建筑面积,48.52㎡,户型结构,暂无数据,套内面积,48.52㎡,建筑类型,板楼,房屋朝向,东 西,建筑结构,混合结构,装修情况,其他,梯户比例,一梯三户,供暖方式,集中供暖,,,,,,,,
所在区域,西岗区,房屋总价,49,房屋户型,2室1厅1卫,所在楼层,低楼层 (共5层),建筑面积,45.65㎡,户型结构,平层,建筑类型,板楼,房屋朝向,东南 北,建筑结构,砖混结构,装修情况,简装,梯户比例,一梯四户,供暖方式,集中供暖,,,,,,,,,,
所在区域,西岗区,房屋总价,60,房屋户型,2室1厅1卫,所在楼层,中楼层 (共7层),建筑面积,59.3㎡,户型结构,复式,建筑类型,板楼,房屋朝向,南,建筑结构,砖混结构,装修情况,精装,梯户比例,一梯二十一户,供暖方式,集中供暖,配备电梯,有,,,,,,,,
所在区域,西岗区,房屋总价,100,房屋户型,2室1厅1卫,所在楼层,中楼层 (共7层),建筑面积,86.14㎡,户型结构,平层,建筑类型,板楼,房屋朝向,东 西,建筑结构,混合结构,装修情况,简装,梯户比例,一梯两户,供暖方式,集中供暖,,,,,,,,,,
所在区域,西岗区,房屋总价,89,房屋户型,3室2厅1卫,所在楼层,高楼层 (共7层),建筑面积,100.1㎡,户型结构,平层,建筑类型,板楼,房屋朝向,南 北,建筑结构,砖混结构,装修情况,简装,梯户比例,一梯三户,供暖方式,集中供暖,,,,,,,,,,
所在区域,西岗区,房屋总价,182,房屋户型,2室1厅1卫,所在楼层,低楼层 (共14层),建筑面积,97.44㎡,户型结构,平层,建筑类型,板楼,房屋朝向,南 北,建筑结构,钢混结构,装修情况,精装,梯户比例,一梯两户,供暖方式,集中供暖,配备电梯,有,,,,,,,,
所在区域,西岗区,房屋总价,400,房屋户型,3室2厅2卫,所在楼层,高楼层 (共7层),建筑面积,148.78㎡,户型结构,平层,建筑类型,板楼,房屋朝向,南 北,建筑结构,钢混结构,装修情况,精装,梯户比例,一梯两户,供暖方式,集中供暖,配备电梯,有,,,,,,,,
所在区域,西岗区,房屋总价,69.8,房屋户型,2室1厅1卫,所在楼层,高楼层 (共9层),建筑面积,63.69㎡,户型结构,平层,建筑类型,板楼,房屋朝向,南,建筑结构,钢混结构,装修情况,精装,梯户比例,一梯三户,供暖方式,集中供暖,,,,,,,,,,
所在区域,西岗区,房屋总价,1450,房屋户型,4室2厅2卫,所在楼层,低楼层 (共4层),建筑面积,315.14㎡,套内面积,288.47㎡,房屋朝向,南 北,建筑结构,钢混结构,装修情况,精装,别墅类型,暂无数据,供暖方式,集中供暖,,,,,,,,,,,,
所在区域,西岗区,房屋总价,50,房屋户型,2室0厅1卫,所在楼层,中楼层 (共6层),建筑面积,39.44㎡,户型结构,平层,建筑类型,板楼,房屋朝向,东南,建筑结构,砖混结构,装修情况,精装,梯户比例,一梯六户,供暖方式,集中供暖,,,,,,,,,,
所在区域,西岗区,房屋总价,115,房屋户型,3室2厅1卫,所在楼层,高楼层 (共7层),建筑面积,105.32㎡,户型结构,跃层,建筑类型,板楼,房屋朝向,南 北,建筑结构,混合结构,装修情况,简装,梯户比例,一梯两户,供暖方式,集中供暖,,,,,,,,,,
所在区域,西岗区,房屋总价,180,房屋户型,2室2厅1卫,所在楼层,高楼层 (共6层),建筑面积,99.59㎡,户型结构,平层,建筑类型,板楼,房屋朝向,南 北,建筑结构,钢混结构,装修情况,简装,梯户比例,一梯两户,供暖方式,集中供暖,,,,,,,,,,
所在区域,西岗区,房屋总价,165,房屋户型,2室1厅1卫,所在楼层,低楼层 (共24层),建筑面积,80.41㎡,户型结构,平层,建筑类型,板楼,房屋朝向,南,建筑结构,钢混结构,装修情况,其他,梯户比例,两梯六户,供暖方式,集中供暖,配备电梯,有,,,,,,,,
所在区域,西岗区,房屋总价,85,房屋户型,2室1厅1卫,所在楼层,中楼层 (共6层),建筑面积,58.25㎡,户型结构,平层,建筑类型,板楼,房屋朝向,南,建筑结构,砖混结构,装修情况,简装,梯户比例,一梯三户,供暖方式,集中供暖,,,,,,,,,,
所在区域,西岗区,房屋总价,180,房屋户型,2室2厅1卫,所在楼层,低楼层 (共14层),建筑面积,99.62㎡,户型结构,平层,套内面积,79.56㎡,建筑类型,板楼,房屋朝向,南 北,建筑结构,钢混结构,装修情况,简装,梯户比例,一梯两户,供暖方式,集中供暖,配备电梯,有,,,,,,
所在区域,西岗区,房屋总价,139,房屋户型,3室2厅1卫,所在楼层,中楼层 (共7层),建筑面积,115.98㎡,户型结构,平层,建筑类型,板楼,房屋朝向,东南,建筑结构,钢混结构,装修情况,简装,梯户比例,一梯两户,供暖方式,集中供暖,,,,,,,,,,
所在区域,西岗区,房屋总价,55,房屋户型,2室0厅1卫,所在楼层,高楼层 (共6层),建筑面积,47.87㎡,户型结构,平层,建筑类型,板楼,房屋朝向,东 西,建筑结构,砖混结构,装修情况,简装,梯户比例,一梯三户,供暖方式,集中供暖,,,,,,,,,,
所在区域,西岗区,房屋总价,900,房屋户型,6室3厅4卫,所在楼层,低楼层 (共3层),建筑面积,327.95㎡,房屋朝向,东 南 西 北,建筑结构,框架结构,装修情况,简装,别墅类型,独栋,供暖方式,集中供暖,,,,,,,,,,,,,,
所在区域,西岗区,房屋总价,60,房屋户型,1室1厅1卫,所在楼层,中楼层 (共6层),建筑面积,32.76㎡,户型结构,暂无数据,建筑类型,板楼,房屋朝向,南,建筑结构,钢混结构,装修情况,其他,梯户比例,一梯三户,供暖方式,集中供暖,,,,,,,,,,
所在区域,西岗区,房屋总价,62,房屋户型,2室1厅1卫,所在楼层,高楼层 (共6层),建筑面积,56.42㎡,户型结构,暂无数据,建筑类型,板楼,房屋朝向,南 北,建筑结构,钢混结构,装修情况,其他,梯户比例,一梯三户,供暖方式,集中供暖,,,,,,,,,,
所在区域,西岗区,房屋总价,50,房屋户型,1室1厅1卫,所在楼层,低楼层 (共6层),建筑面积,29.5㎡,户型结构,暂无数据,建筑类型,板楼,房屋朝向,南,建筑结构,砖混结构,装修情况,其他,梯户比例,一梯三户,供暖方式,集中供暖,,,,,,,,,,
所在区域,西岗区,房屋总价,172,房屋户型,2室1厅1卫,所在楼层,中楼层 (共21层),建筑面积,89.75㎡,户型结构,平层,建筑类型,板楼,房屋朝向,西南 北,建筑结构,钢混结构,装修情况,其他,梯户比例,两梯五户,供暖方式,集中供暖,配备电梯,有,,,,,,,,
所在区域,西岗区,房屋总价,96,房屋户型,1室1厅1卫,所在楼层,低楼层 (共28层),建筑面积,37.55㎡,户型结构,暂无数据,套内面积,26.75㎡,建筑类型,板楼,房屋朝向,南,建筑结构,钢混结构,装修情况,其他,梯户比例,五梯二十五户,供暖方式,集中供暖,配备电梯,有,,,,,,
所在区域,西岗区,房屋总价,39,房屋户型,1室1厅1卫,所在楼层,低楼层 (共7层),建筑面积,34.89㎡,户型结构,平层,建筑类型,板楼,房屋朝向,南 西,建筑结构,混合结构,装修情况,简装,梯户比例,一梯六户,供暖方式,集中供暖,,,,,,,,,,
所在区域,西岗区,房屋总价,96,房屋户型,1室1厅1卫,所在楼层,低楼层 (共34层),建筑面积,52.61㎡,户型结构,复式,建筑类型,塔楼,房屋朝向,北,建筑结构,钢混结构,装修情况,简装,梯户比例,六梯三十五户,供暖方式,集中供暖,配备电梯,有,,,,,,,,
所在区域,西岗区,房屋总价,45,房屋户型,1室1厅1卫,所在楼层,中楼层 (共7层),建筑面积,37.02㎡,户型结构,暂无数据,建筑类型,板楼,房屋朝向,南,建筑结构,砖混结构,装修情况,简装,梯户比例,一梯三户,供暖方式,集中供暖,,,,,,,,,,
所在区域,西岗区,房屋总价,91,房屋户型,2室1厅1卫,所在楼层,高楼层 (共6层),建筑面积,62.11㎡,户型结构,平层,建筑类型,板楼,房屋朝向,南 北,建筑结构,混合结构,装修情况,精装,梯户比例,一梯两户,供暖方式,集中供暖,,,,,,,,,,
所在区域,西岗区,房屋总价,64,房屋户型,2室1厅1卫,所在楼层,高楼层 (共7层),建筑面积,64.89㎡,户型结构,平层,建筑类型,板楼,房屋朝向,南,建筑结构,砖混结构,装修情况,简装,梯户比例,一梯二十一户,供暖方式,集中供暖,配备电梯,有,,,,,,,,
所在区域,西岗区,房屋总价,127,房屋户型,2室1厅1卫,所在楼层,中楼层 (共7层),建筑面积,81.91㎡,户型结构,平层,建筑类型,板楼,房屋朝向,南 北,建筑结构,钢混结构,装修情况,精装,梯户比例,一梯两户,供暖方式,集中供暖,,,,,,,,,,
所在区域,西岗区,房屋总价,108,房屋户型,2室1厅1卫,所在楼层,中楼层 (共7层),建筑面积,57.04㎡,户型结构,平层,建筑类型,板楼,房屋朝向,南 北,建筑结构,钢混结构,装修情况,精装,梯户比例,一梯三户,供暖方式,集中供暖,,,,,,,,,,
所在区域,西岗区,房屋总价,45,房屋户型,2室1厅1卫,所在楼层,高楼层 (共7层),建筑面积,44.04㎡,户型结构,平层,建筑类型,板楼,房屋朝向,南,建筑结构,钢混结构,装修情况,简装,梯户比例,一梯三户,供暖方式,集中供暖,,,,,,,,,,
所在区域,西岗区,房屋总价,125,房屋户型,1室1厅1卫,所在楼层,低楼层 (共6层),建筑面积,36.43㎡,户型结构,平层,建筑类型,板楼,房屋朝向,南,建筑结构,砖混结构,装修情况,简装,梯户比例,一梯三户,供暖方式,集中供暖,,,,,,,,,,
所在区域,西岗区,房屋总价,98,房屋户型,2室1厅1卫,所在楼层,中楼层 (共34层),建筑面积,66.35㎡,户型结构,平层,套内面积,50.08㎡,建筑类型,塔楼,房屋朝向,东,建筑结构,钢混结构,装修情况,精装,梯户比例,六梯三十五户,供暖方式,集中供暖,配备电梯,有,,,,,,
所在区域,西岗区,房屋总价,110,房屋户型,3室1厅1卫,所在楼层,中楼层 (共7层),建筑面积,79.19㎡,户型结构,平层,建筑类型,板楼,房屋朝向,南 北,建筑结构,混合结构,装修情况,精装,梯户比例,一梯三户,供暖方式,集中供暖,,,,,,,,,,
所在区域,西岗区,房屋总价,85,房屋户型,2室1厅1卫,所在楼层,中楼层 (共5层),建筑面积,68.66㎡,户型结构,平层,建筑类型,板楼,房屋朝向,南,建筑结构,砖混结构,装修情况,简装,梯户比例,一梯四户,供暖方式,集中供暖,,,,,,,,,,
所在区域,西岗区,房屋总价,129,房屋户型,2室1厅1卫,所在楼层,高楼层 (共26层),建筑面积,95.56㎡,户型结构,平层,建筑类型,塔楼,房屋朝向,东北,建筑结构,钢混结构,装修情况,其他,梯户比例,两梯八户,供暖方式,集中供暖,配备电梯,有,,,,,,,,
所在区域,西岗区,房屋总价,52,房屋户型,1室1厅1卫,所在楼层,中楼层 (共8层),建筑面积,31.73㎡,户型结构,平层,建筑类型,板楼,房屋朝向,南,建筑结构,混合结构,装修情况,精装,梯户比例,一梯三户,供暖方式,集中供暖,,,,,,,,,,
所在区域,西岗区,房屋总价,185,房屋户型,2室2厅1卫,所在楼层,中楼层 (共12层),建筑面积,109.28㎡,户型结构,复式,建筑类型,板楼,房屋朝向,北,建筑结构,钢混结构,装修情况,精装,梯户比例,两梯三十五户,供暖方式,集中供暖,配备电梯,有,,,,,,,,
所在区域,西岗区,房屋总价,207,房屋户型,2室1厅1卫,所在楼层,低楼层 (共30层),建筑面积,83.47㎡,户型结构,平层,建筑类型,塔楼,房屋朝向,西南,建筑结构,钢混结构,装修情况,其他,梯户比例,两梯五户,供暖方式,集中供暖,配备电梯,有,,,,,,,,
所在区域,西岗区,房屋总价,118,房屋户型,3室2厅1卫,所在楼层,高楼层 (共6层),建筑面积,103.39㎡,户型结构,平层,建筑类型,板楼,房屋朝向,南 北,建筑结构,砖混结构,装修情况,简装,梯户比例,一梯两户,供暖方式,集中供暖,,,,,,,,,,
所在区域,西岗区,房屋总价,178,房屋户型,2室1厅1卫,所在楼层,中楼层 (共6层),建筑面积,51.32㎡,户型结构,平层,建筑类型,板楼,房屋朝向,南 北,建筑结构,混合结构,装修情况,其他,梯户比例,一梯三户,供暖方式,集中供暖,,,,,,,,,,
所在区域,西岗区,房屋总价,386,房屋户型,2室2厅1卫,所在楼层,低楼层 (共13层),建筑面积,109.46㎡,户型结构,平层,建筑类型,板楼,房屋朝向,南 北,建筑结构,钢混结构,装修情况,其他,梯户比例,一梯两户,供暖方式,集中供暖,配备电梯,有,,,,,,,,
所在区域,西岗区,房屋总价,75,房屋户型,2室1厅1卫,所在楼层,低楼层 (共7层),建筑面积,47.09㎡,户型结构,平层,建筑类型,板楼,房屋朝向,南,建筑结构,混合结构,装修情况,其他,梯户比例,一梯三户,供暖方式,集中供暖,,,,,,,,,,
所在区域,西岗区,房屋总价,70,房屋户型,1室1厅1卫,所在楼层,低楼层 (共7层),建筑面积,41.51㎡,户型结构,平层,建筑类型,板楼,房屋朝向,南 北,建筑结构,混合结构,装修情况,其他,梯户比例,一梯三户,供暖方式,集中供暖,,,,,,,,,,
所在区域,西岗区,房屋总价,215,房屋户型,2室2厅1卫,所在楼层,高楼层 (共30层),建筑面积,93.94㎡,户型结构,暂无数据,建筑类型,板楼,房屋朝向,东南,建筑结构,钢混结构,装修情况,简装,梯户比例,三梯四户,供暖方式,集中供暖,配备电梯,有,,,,,,,,
所在区域,西岗区,房屋总价,180,房屋户型,2室1厅1卫,所在楼层,中楼层 (共6层),建筑面积,45.81㎡,户型结构,平层,建筑类型,板楼,房屋朝向,南,建筑结构,混合结构,装修情况,简装,梯户比例,一梯三户,供暖方式,集中供暖,,,,,,,,,,
所在区域,西岗区,房屋总价,49.5,房屋户型,1室1厅1卫,所在楼层,低楼层 (共3层),建筑面积,45.94㎡,户型结构,平层,建筑类型,板楼,房屋朝向,南,建筑结构,砖混结构,装修情况,简装,梯户比例,一梯四户,供暖方式,集中供暖,,,,,,,,,,
所在区域,西岗区,房屋总价,112,房屋户型,2室1厅1卫,所在楼层,中楼层 (共7层),建筑面积,65.83㎡,户型结构,平层,建筑类型,板楼,房屋朝向,南,建筑结构,砖混结构,装修情况,精装,梯户比例,一梯三户,供暖方式,集中供暖,,,,,,,,,,
所在区域,西岗区,房屋总价,120,房屋户型,2室2厅1卫,所在楼层,高楼层 (共7层),建筑面积,83.89㎡,户型结构,平层,建筑类型,板楼,房屋朝向,南 北,建筑结构,混合结构,装修情况,精装,梯户比例,一梯两户,供暖方式,集中供暖,,,,,,,,,,
所在区域,西岗区,房屋总价,79.8,房屋户型,2室0厅1卫,所在楼层,低楼层 (共7层),建筑面积,46.92㎡,户型结构,平层,建筑类型,板楼,房屋朝向,东 西,建筑结构,砖混结构,装修情况,简装,梯户比例,一梯四户,供暖方式,集中供暖,,,,,,,,,,
所在区域,西岗区,房屋总价,160,房屋户型,3室2厅1卫,所在楼层,中楼层 (共7层),建筑面积,116.01㎡,户型结构,平层,建筑类型,板楼,房屋朝向,东 西,建筑结构,砖混结构,装修情况,其他,梯户比例,一梯三户,供暖方式,集中供暖,,,,,,,,,,
所在区域,西岗区,房屋总价,62,房屋户型,1室1厅1卫,所在楼层,低楼层 (共27层),建筑面积,46.97㎡,户型结构,平层,建筑类型,塔楼,房屋朝向,东,建筑结构,钢混结构,装修情况,简装,梯户比例,八梯六十四户,供暖方式,集中供暖,配备电梯,有,用水类型,民水,用电类型,民电,,,,
所在区域,西岗区,房屋总价,115,房屋户型,3室1厅1卫,所在楼层,中楼层 (共7层),建筑面积,80.68㎡,户型结构,平层,建筑类型,板楼,房屋朝向,南 北,建筑结构,混合结构,装修情况,简装,梯户比例,一梯三户,供暖方式,集中供暖,,,,,,,,,,
所在区域,西岗区,房屋总价,110,房屋户型,1室1厅1卫,所在楼层,中楼层 (共18层),建筑面积,57.39㎡,户型结构,暂无数据,建筑类型,塔楼,房屋朝向,南,建筑结构,框架结构,装修情况,其他,梯户比例,两梯六户,供暖方式,集中供暖,配备电梯,有,用水类型,民水,用电类型,商电,燃气价格,1.4元/m3,,
所在区域,西岗区,房屋总价,84,房屋户型,2室1厅1卫,所在楼层,高楼层 (共6层),建筑面积,60.1㎡,户型结构,平层,建筑类型,板楼,房屋朝向,东 西,建筑结构,钢混结构,装修情况,简装,梯户比例,一梯两户,供暖方式,集中供暖,,,,,,,,,,
所在区域,西岗区,房屋总价,138,房屋户型,1室1厅1卫,所在楼层,低楼层 (共22层),建筑面积,62.88㎡,户型结构,平层,建筑类型,板楼,房屋朝向,南,建筑结构,钢混结构,装修情况,精装,梯户比例,两梯三户,供暖方式,集中供暖,配备电梯,有,,,,,,,,
所在区域,西岗区,房屋总价,520,房屋户型,4室1厅2卫,所在楼层,高楼层 (共15层),建筑面积,167.02㎡,户型结构,暂无数据,建筑类型,板楼,房屋朝向,北 南,建筑结构,钢混结构,装修情况,精装,梯户比例,一梯两户,供暖方式,集中供暖,配备电梯,有,,,,,,,,
所在区域,西岗区,房屋总价,145,房屋户型,2室1厅1卫,所在楼层,中楼层 (共14层),建筑面积,49.28㎡,户型结构,平层,建筑类型,板楼,房屋朝向,南,建筑结构,钢混结构,装修情况,其他,梯户比例,一梯三户,供暖方式,集中供暖,配备电梯,有,,,,,,,,
所在区域,西岗区,房屋总价,69.8,房屋户型,2室0厅1卫,所在楼层,高楼层 (共7层),建筑面积,49.44㎡,户型结构,平层,建筑类型,板楼,房屋朝向,南 北,建筑结构,砖混结构,装修情况,简装,梯户比例,二十梯三户,供暖方式,自供暖,配备电梯,有,,,,,,,,
所在区域,西岗区,房屋总价,120,房屋户型,1室1厅1卫,所在楼层,中楼层 (共7层),建筑面积,45.03㎡,户型结构,平层,建筑类型,板楼,房屋朝向,南,建筑结构,混合结构,装修情况,精装,梯户比例,一梯四户,供暖方式,集中供暖,,,,,,,,,,
所在区域,西岗区,房屋总价,167,房屋户型,2室1厅1卫,所在楼层,低楼层 (共4层),建筑面积,52.31㎡,户型结构,平层,建筑类型,板楼,房屋朝向,南 北,建筑结构,砖混结构,装修情况,简装,梯户比例,一梯三户,供暖方式,集中供暖,,,,,,,,,,
所在区域,西岗区,房屋总价,420,房屋户型,3室2厅1卫,所在楼层,高楼层 (共12层),建筑面积,186.3㎡,户型结构,平层,建筑类型,板楼,房屋朝向,南 北,建筑结构,框架结构,装修情况,精装,梯户比例,一梯两户,供暖方式,集中供暖,配备电梯,有,,,,,,,,
所在区域,西岗区,房屋总价,36,房屋户型,1室0厅1卫,所在楼层,高楼层 (共6层),建筑面积,28.84㎡,户型结构,平层,建筑类型,板楼,房屋朝向,南,建筑结构,砖混结构,装修情况,精装,梯户比例,一梯三户,供暖方式,集中供暖,,,,,,,,,,
所在区域,西岗区,房屋总价,420,房屋户型,3室2厅1卫,所在楼层,高楼层 (共12层),建筑面积,186.3㎡,户型结构,平层,建筑类型,板楼,房屋朝向,南 北,建筑结构,框架结构,装修情况,精装,梯户比例,一梯两户,供暖方式,集中供暖,配备电梯,有,,,,,,,,
所在区域,西岗区,房屋总价,75.5,房屋户型,2室2厅1卫,所在楼层,高楼层 (共6层),建筑面积,56.33㎡,户型结构,平层,建筑类型,板楼,房屋朝向,北 南,建筑结构,钢混结构,装修情况,精装,梯户比例,一梯四户,供暖方式,集中供暖,,,,,,,,,,
